run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	sra_ftp	bam_ftp
SRR16873619	SAMN22998300	SRX13066542	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/019/SRR16873619/SRR16873619_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/019/SRR16873619/SRR16873619_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/019/SRR16873619	
SRR16873621	SAMN22998449	SRX13066540	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/021/SRR16873621/SRR16873621_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/021/SRR16873621/SRR16873621_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/021/SRR16873621	
SRR16873622	SAMN22998448	SRX13066539	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/022/SRR16873622/SRR16873622_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/022/SRR16873622/SRR16873622_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/022/SRR16873622	
SRR16873625	SAMN22998284	SRX13066536	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/025/SRR16873625/SRR16873625_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/025/SRR16873625/SRR16873625_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/025/SRR16873625	
SRR16873626	SAMN22998445	SRX13066535	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/026/SRR16873626/SRR16873626_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/026/SRR16873626/SRR16873626_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/026/SRR16873626	
SRR16873628	SAMN22998443	SRX13066533	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/028/SRR16873628/SRR16873628_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/028/SRR16873628/SRR16873628_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/028/SRR16873628	
SRR16873634	SAMN22998437	SRX13066527	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/034/SRR16873634/SRR16873634_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/034/SRR16873634/SRR16873634_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/034/SRR16873634	
SRR16873640	SAMN22998432	SRX13066521	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/040/SRR16873640/SRR16873640_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/040/SRR16873640/SRR16873640_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/040/SRR16873640	
SRR16873644	SAMN22998428	SRX13066517	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/044/SRR16873644/SRR16873644_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/044/SRR16873644/SRR16873644_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/044/SRR16873644	
SRR16873647	SAMN22998282	SRX13066514	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/047/SRR16873647/SRR16873647_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/047/SRR16873647/SRR16873647_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/047/SRR16873647	
SRR16873652	SAMN22998299	SRX13066509	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/052/SRR16873652/SRR16873652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/052/SRR16873652/SRR16873652_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/052/SRR16873652	
SRR16873655	SAMN22998296	SRX13066506	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/055/SRR16873655/SRR16873655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/055/SRR16873655/SRR16873655_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/055/SRR16873655	
SRR16873656	SAMN22998269	SRX13066505	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/056/SRR16873656/SRR16873656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/056/SRR16873656/SRR16873656_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/056/SRR16873656	
SRR16873664	SAMN22998288	SRX13066497	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/064/SRR16873664/SRR16873664_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/064/SRR16873664/SRR16873664_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/064/SRR16873664	
SRR16873666	SAMN22998286	SRX13066495	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/066/SRR16873666/SRR16873666_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/066/SRR16873666/SRR16873666_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/066/SRR16873666	
SRR16873669	SAMN22998464	SRX13066492	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/069/SRR16873669/SRR16873669_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/069/SRR16873669/SRR16873669_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/069/SRR16873669	
SRR16873671	SAMN22998462	SRX13066490	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/071/SRR16873671/SRR16873671_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/071/SRR16873671/SRR16873671_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/071/SRR16873671	
SRR16873672	SAMN22998461	SRX13066489	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/072/SRR16873672/SRR16873672_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/072/SRR16873672/SRR16873672_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/072/SRR16873672	
SRR16873673	SAMN22998460	SRX13066488	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/073/SRR16873673/SRR16873673_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/073/SRR16873673/SRR16873673_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/073/SRR16873673	
SRR16873676	SAMN22998457	SRX13066485	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/076/SRR16873676/SRR16873676_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/076/SRR16873676/SRR16873676_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/076/SRR16873676	
SRR16873677	SAMN22998456	SRX13066484	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/077/SRR16873677/SRR16873677_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/077/SRR16873677/SRR16873677_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/077/SRR16873677	
SRR16873681	SAMN22998453	SRX13066480	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/081/SRR16873681/SRR16873681_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/081/SRR16873681/SRR16873681_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/081/SRR16873681	
SRR16873686	SAMN22998275	SRX13066475	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/086/SRR16873686/SRR16873686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/086/SRR16873686/SRR16873686_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/086/SRR16873686	
SRR16873689	SAMN22998353	SRX13066472	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/089/SRR16873689/SRR16873689_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/089/SRR16873689/SRR16873689_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/089/SRR16873689	
SRR16873691	SAMN22998351	SRX13066470	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/091/SRR16873691/SRR16873691_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/091/SRR16873691/SRR16873691_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/091/SRR16873691	
SRR16873693	SAMN22998349	SRX13066468	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/093/SRR16873693/SRR16873693_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/093/SRR16873693/SRR16873693_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/093/SRR16873693	
SRR16873698	SAMN22998345	SRX13066463	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/098/SRR16873698/SRR16873698_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/098/SRR16873698/SRR16873698_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/098/SRR16873698	
SRR16873701	SAMN22998342	SRX13066460	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/001/SRR16873701/SRR16873701_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/001/SRR16873701/SRR16873701_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/001/SRR16873701	
SRR16873703	SAMN22998340	SRX13066458	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/003/SRR16873703/SRR16873703_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/003/SRR16873703/SRR16873703_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/003/SRR16873703	
SRR16873711	SAMN22998333	SRX13066450	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/011/SRR16873711/SRR16873711_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/011/SRR16873711/SRR16873711_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/011/SRR16873711	
SRR16873712	SAMN22998332	SRX13066449	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/012/SRR16873712/SRR16873712_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/012/SRR16873712/SRR16873712_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/012/SRR16873712	
SRR16873714	SAMN22998330	SRX13066447	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/014/SRR16873714/SRR16873714_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/014/SRR16873714/SRR16873714_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/014/SRR16873714	
SRR16873716	SAMN22998421	SRX13066445	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/016/SRR16873716/SRR16873716_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/016/SRR16873716/SRR16873716_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/016/SRR16873716	
SRR16873718	SAMN22998419	SRX13066443	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/018/SRR16873718/SRR16873718_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/018/SRR16873718/SRR16873718_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/018/SRR16873718	
SRR16873721	SAMN22998416	SRX13066440	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/021/SRR16873721/SRR16873721_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/021/SRR16873721/SRR16873721_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/021/SRR16873721	
SRR16873722	SAMN22998281	SRX13066439	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/022/SRR16873722/SRR16873722_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/022/SRR16873722/SRR16873722_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/022/SRR16873722	
SRR16873724	SAMN22998414	SRX13066437	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/024/SRR16873724/SRR16873724_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/024/SRR16873724/SRR16873724_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/024/SRR16873724	
SRR16873729	SAMN22998409	SRX13066432	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/029/SRR16873729/SRR16873729_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/029/SRR16873729/SRR16873729_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/029/SRR16873729	
SRR16873733	SAMN22998280	SRX13066428	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/033/SRR16873733/SRR16873733_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/033/SRR16873733/SRR16873733_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/033/SRR16873733	
SRR16873734	SAMN22998405	SRX13066427	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/034/SRR16873734/SRR16873734_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/034/SRR16873734/SRR16873734_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/034/SRR16873734	
SRR16873735	SAMN22998404	SRX13066426	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/035/SRR16873735/SRR16873735_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/035/SRR16873735/SRR16873735_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/035/SRR16873735	
SRR16873738	SAMN22998401	SRX13066423	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/038/SRR16873738/SRR16873738_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/038/SRR16873738/SRR16873738_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/038/SRR16873738	
SRR16873741	SAMN22998398	SRX13066420	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/041/SRR16873741/SRR16873741_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/041/SRR16873741/SRR16873741_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/041/SRR16873741	
SRR16873745	SAMN22998395	SRX13066416	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/045/SRR16873745/SRR16873745_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/045/SRR16873745/SRR16873745_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/045/SRR16873745	
SRR16873746	SAMN22998394	SRX13066415	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/046/SRR16873746/SRR16873746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/046/SRR16873746/SRR16873746_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/046/SRR16873746	
SRR16873747	SAMN22998393	SRX13066414	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/047/SRR16873747/SRR16873747_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/047/SRR16873747/SRR16873747_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/047/SRR16873747	
SRR16873748	SAMN22998392	SRX13066413	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/048/SRR16873748/SRR16873748_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/048/SRR16873748/SRR16873748_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/048/SRR16873748	
SRR16873750	SAMN22998390	SRX13066411	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/050/SRR16873750/SRR16873750_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/050/SRR16873750/SRR16873750_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/050/SRR16873750	
SRR16873751	SAMN22998389	SRX13066410	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/051/SRR16873751/SRR16873751_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/051/SRR16873751/SRR16873751_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/051/SRR16873751	
SRR16873761	SAMN22998380	SRX13066400	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/061/SRR16873761/SRR16873761_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/061/SRR16873761/SRR16873761_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/061/SRR16873761	
SRR16873767	SAMN22998375	SRX13066394	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/067/SRR16873767/SRR16873767_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/067/SRR16873767/SRR16873767_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/067/SRR16873767	
SRR16873768	SAMN22998374	SRX13066393	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/068/SRR16873768/SRR16873768_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/068/SRR16873768/SRR16873768_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/068/SRR16873768	
SRR16873775	SAMN22998367	SRX13066386	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/075/SRR16873775/SRR16873775_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/075/SRR16873775/SRR16873775_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/075/SRR16873775	
SRR16873778	SAMN22998267	SRX13066383	PRJNA494620	9606	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/078/SRR16873778/SRR16873778_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR168/078/SRR16873778/SRR16873778_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR168/078/SRR16873778	
